ticker	label	date	open	high	low	close	volume	currency
FR0000120628	AXA	13/05/2016	20,500	20,835	20,135	20,725	6617442	EUR
FR0000120628	AXA	16/05/2016	20,530	20,630	20,380	20,575	2854271	EUR
FR0000120628	AXA	17/05/2016	20,660	20,945	20,440	20,630	4774418	EUR
FR0000120628	AXA	18/05/2016	20,445	20,705	20,285	20,705	5222165	EUR
FR0000120628	AXA	19/05/2016	20,710	21,040	20,620	20,855	7070288	EUR
FR0000120628	AXA	20/05/2016	21,100	21,280	21,055	21,240	7010249	EUR
FR0000120628	AXA	23/05/2016	21,250	21,400	20,975	21,085	4022424	EUR
FR0000120628	AXA	24/05/2016	21,040	22,110	20,930	22,050	7193642	EUR
FR0000120628	AXA	25/05/2016	22,250	22,590	22,160	22,360	6674126	EUR
FR0000120628	AXA	26/05/2016	22,365	22,580	22,230	22,570	4527645	EUR
FR0000120628	AXA	27/05/2016	22,600	22,750	22,485	22,705	4130439	EUR
FR0000120628	AXA	30/05/2016	22,660	22,730	22,545	22,700	2524561	EUR
FR0000120628	AXA	31/05/2016	22,780	22,840	22,480	22,580	7041922	EUR
FR0000120628	AXA	01/06/2016	22,480	22,555	22,240	22,390	4292479	EUR
FR0000120628	AXA	02/06/2016	22,325	22,530	22,160	22,315	3049847	EUR
FR0000120628	AXA	03/06/2016	22,375	22,475	21,665	21,755	6744543	EUR
FR0000120628	AXA	06/06/2016	21,630	21,905	21,615	21,820	2802576	EUR
FR0000120628	AXA	07/06/2016	21,920	22,130	21,830	21,910	3980131	EUR
FR0000120628	AXA	08/06/2016	21,815	21,825	21,485	21,560	4537935	EUR
FR0000120628	AXA	09/06/2016	21,430	21,455	21,165	21,205	4218148	EUR
FR0000120628	AXA	10/06/2016	21,050	21,065	20,105	20,310	9795966	EUR
FR0000120628	AXA	13/06/2016	20,000	20,225	19,595	19,595	8540087	EUR
FR0000120628	AXA	14/06/2016	19,300	19,645	19,190	19,295	9349869	EUR
FR0000120628	AXA	15/06/2016	19,535	19,625	19,270	19,270	7647622	EUR
FR0000120628	AXA	16/06/2016	19,000	19,470	18,905	19,440	9382069	EUR
FR0000120628	AXA	17/06/2016	19,655	19,935	19,575	19,680	12862634	EUR
FR0000120628	AXA	20/06/2016	20,640	20,690	20,275	20,510	7809985	EUR
FR0000120628	AXA	21/06/2016	20,445	20,845	20,265	20,770	7035126	EUR
FR0000120628	AXA	22/06/2016	20,895	21,155	20,810	20,905	5489707	EUR
FR0000120628	AXA	23/06/2016	21,135	21,510	20,880	21,510	7258097	EUR
FR0000120628	AXA	24/06/2016	18,010	19,195	16,985	18,180	33849907	EUR
FR0000120628	AXA	27/06/2016	18,240	18,365	16,110	16,405	24502842	EUR
FR0000120628	AXA	28/06/2016	17,060	17,450	16,935	17,200	18637529	EUR
FR0000120628	AXA	29/06/2016	17,435	17,900	17,370	17,840	13751336	EUR
FR0000120628	AXA	30/06/2016	17,800	17,950	17,460	17,805	10580932	EUR
FR0000120628	AXA	01/07/2016	17,930	18,080	17,520	17,860	9374661	EUR
FR0000120628	AXA	04/07/2016	17,945	17,945	17,410	17,550	6286419	EUR
FR0000120628	AXA	05/07/2016	17,335	17,345	16,840	16,965	10845294	EUR
FR0000120628	AXA	06/07/2016	16,795	16,860	16,180	16,305	13943662	EUR
FR0000120628	AXA	07/07/2016	16,450	16,845	16,330	16,385	8696497	EUR
FR0000120628	AXA	08/07/2016	16,355	17,230	16,255	17,075	9686145	EUR
FR0000120628	AXA	11/07/2016	17,300	17,385	16,910	17,295	5021089	EUR
FR0000120628	AXA	12/07/2016	17,340	18,245	17,260	18,165	11259360	EUR
FR0000120628	AXA	13/07/2016	18,170	18,300	17,890	17,910	7386303	EUR
FR0000120628	AXA	14/07/2016	18,090	18,480	18,005	18,335	6805970	EUR
FR0000120628	AXA	15/07/2016	18,250	18,480	17,960	18,150	5734253	EUR
FR0000120628	AXA	18/07/2016	18,180	18,445	18,010	18,170	5296270	EUR
FR0000120628	AXA	19/07/2016	18,130	18,160	17,700	17,890	6789608	EUR
FR0000120628	AXA	20/07/2016	18,015	18,230	17,795	18,135	5232945	EUR
FR0000120628	AXA	21/07/2016	18,080	18,295	17,790	17,980	5285116	EUR
FR0000120628	AXA	22/07/2016	17,925	18,060	17,770	17,830	5102873	EUR
FR0000120628	AXA	25/07/2016	17,800	18,025	17,620	17,930	4934480	EUR
FR0000120628	AXA	26/07/2016	17,865	17,975	17,525	17,880	5275460	EUR
FR0000120628	AXA	27/07/2016	17,960	18,315	17,920	18,195	5427061	EUR
FR0000120628	AXA	28/07/2016	18,190	18,265	17,765	17,765	5294881	EUR
FR0000120628	AXA	29/07/2016	17,970	18,440	17,870	18,230	8131314	EUR
FR0000120628	AXA	01/08/2016	18,385	18,460	17,875	17,970	5495906	EUR
FR0000120628	AXA	02/08/2016	17,760	17,850	17,345	17,395	9470829	EUR
FR0000120628	AXA	03/08/2016	17,600	17,915	16,940	17,050	9492653	EUR
FR0000120628	AXA	04/08/2016	17,195	17,490	17,155	17,300	6158036	EUR
FR0000120628	AXA	05/08/2016	17,370	17,740	17,220	17,650	8715589	EUR
FR0000120628	AXA	08/08/2016	17,805	18,325	17,765	18,115	6420790	EUR
FR0000120628	AXA	09/08/2016	18,070	18,300	17,975	18,270	5695798	EUR
FR0000120628	AXA	10/08/2016	18,090	18,630	18,020	18,500	6628964	EUR
FR0000120628	AXA	11/08/2016	18,670	18,670	18,360	18,620	4916961	EUR
FR0000120628	AXA	12/08/2016	18,645	18,700	18,380	18,525	4963607	EUR
FR0000120628	AXA	15/08/2016	18,550	18,675	18,450	18,485	2801197	EUR
FR0000120628	AXA	16/08/2016	18,315	18,340	17,920	18,210	6343558	EUR
FR0000120628	AXA	17/08/2016	18,315	18,445	17,915	17,915	4792176	EUR
FR0000120628	AXA	18/08/2016	18,040	18,070	17,850	17,995	3780109	EUR
FR0000120628	AXA	19/08/2016	18,015	18,020	17,410	17,505	7522295	EUR
FR0000120628	AXA	22/08/2016	17,550	17,935	17,505	17,550	5004858	EUR
FR0000120628	AXA	23/08/2016	17,655	18,065	17,640	17,950	6961937	EUR
FR0000120628	AXA	24/08/2016	17,855	18,225	17,715	18,050	5200404	EUR
FR0000120628	AXA	25/08/2016	18,000	18,030	17,680	17,865	4141296	EUR
FR0000120628	AXA	26/08/2016	17,900	18,050	17,765	17,995	5174295	EUR
FR0000120628	AXA	29/08/2016	17,950	18,180	17,850	17,995	3233758	EUR
FR0000120628	AXA	30/08/2016	18,100	18,430	18,025	18,335	7385127	EUR
FR0000120628	AXA	31/08/2016	18,295	19,100	18,285	18,820	11083989	EUR
FR0000120628	AXA	01/09/2016	18,870	19,445	18,865	19,015	10035852	EUR
FR0000120628	AXA	02/09/2016	19,180	19,345	18,845	19,300	7168730	EUR
FR0000120628	AXA	05/09/2016	19,445	19,560	19,255	19,325	5198246	EUR
FR0000120628	AXA	06/09/2016	19,400	19,520	19,165	19,180	5316848	EUR
FR0000120628	AXA	07/09/2016	19,250	19,455	19,025	19,365	5309906	EUR
FR0000120628	AXA	08/09/2016	19,335	19,700	19,050	19,615	7820866	EUR
FR0000120628	AXA	09/09/2016	19,570	19,980	19,470	19,825	8304499	EUR
FR0000120628	AXA	12/09/2016	19,425	19,600	19,070	19,265	7718810	EUR
FR0000120628	AXA	13/09/2016	19,370	19,430	18,660	18,660	7802582	EUR
FR0000120628	AXA	14/09/2016	18,820	18,835	18,475	18,510	8099791	EUR
FR0000120628	AXA	15/09/2016	18,440	19,020	18,355	18,970	10511333	EUR
FR0000120628	AXA	16/09/2016	18,940	19,050	18,510	18,570	13355342	EUR
FR0000125486	VINCI	17/09/2015	58,840	59,280	58,410	59,240	1359022	EUR
FR0000125486	VINCI	18/09/2015	58,770	58,940	57,700	58,150	3851421	EUR
FR0000125486	VINCI	21/09/2015	58,000	59,210	58,000	59,030	1167768	EUR
FR0000125486	VINCI	22/09/2015	59,090	59,090	57,100	57,520	1826297	EUR
FR0000125486	VINCI	23/09/2015	57,730	58,270	57,230	57,460	1560501	EUR
FR0000125486	VINCI	24/09/2015	56,870	57,090	55,380	55,820	3074159	EUR
FR0000125486	VINCI	25/09/2015	56,690	58,100	56,540	57,710	1982208	EUR
FR0000125486	VINCI	28/09/2015	57,640	58,040	56,650	57,020	1899053	EUR
FR0000125486	VINCI	29/09/2015	56,230	57,000	56,000	56,180	1565416	EUR
FR0000125486	VINCI	30/09/2015	57,240	57,330	56,620	56,710	2598701	EUR
FR0000125486	VINCI	01/10/2015	57,660	57,660	56,100	56,470	1751571	EUR
FR0000125486	VINCI	02/10/2015	57,040	57,270	55,700	56,450	1984048	EUR
FR0000125486	VINCI	05/10/2015	57,370	59,000	57,350	58,770	2100814	EUR
FR0000125486	VINCI	06/10/2015	58,060	58,450	57,550	58,200	2736518	EUR
FR0000125486	VINCI	07/10/2015	58,310	58,520	57,880	58,010	1777870	EUR
FR0000125486	VINCI	08/10/2015	57,810	58,030	57,480	57,920	1654387	EUR
FR0000125486	VINCI	09/10/2015	58,280	58,400	56,770	56,940	2012126	EUR
FR0000125486	VINCI	12/10/2015	56,950	56,990	55,940	56,360	1338813	EUR
FR0000125486	VINCI	13/10/2015	56,050	57,350	55,800	57,280	1909788	EUR
FR0000125486	VINCI	14/10/2015	56,920	57,760	56,470	57,320	1532287	EUR
FR0000125486	VINCI	15/10/2015	57,800	58,140	57,170	57,850	1185366	EUR
FR0000125486	VINCI	16/10/2015	58,140	58,420	57,900	58,240	1799383	EUR
FR0000125486	VINCI	19/10/2015	58,000	58,510	57,590	57,690	1254089	EUR
FR0000125486	VINCI	20/10/2015	57,700	58,380	57,680	57,950	1259295	EUR
FR0000125486	VINCI	21/10/2015	58,300	58,580	57,940	58,270	1503702	EUR
FR0000125486	VINCI	22/10/2015	58,230	58,950	57,690	58,780	1956438	EUR
FR0000125486	VINCI	23/10/2015	59,330	60,640	59,250	60,120	4162389	EUR
FR0000125486	VINCI	26/10/2015	59,870	60,410	59,620	60,380	1332243	EUR
FR0000125486	VINCI	27/10/2015	60,100	60,300	59,740	59,960	1201908	EUR
FR0000125486	VINCI	28/10/2015	59,990	60,840	59,730	60,530	1086109	EUR
FR0000125486	VINCI	29/10/2015	60,700	61,080	60,000	61,080	1447364	EUR
FR0000125486	VINCI	30/10/2015	61,090	61,590	60,780	61,380	1560889	EUR
FR0000125486	VINCI	02/11/2015	60,550	61,980	60,460	61,480	1231320	EUR
FR0000125486	VINCI	03/11/2015	61,350	61,620	60,950	61,310	1029969	EUR
FR0000125486	VINCI	04/11/2015	61,500	61,630	59,840	60,040	1939536	EUR
FR0000125486	VINCI	05/11/2015	60,240	61,360	59,990	60,830	1585274	EUR
FR0000125486	VINCI	06/11/2015	60,960	62,600	60,930	62,220	1820566	EUR
FR0000125486	VINCI	09/11/2015	61,910	62,510	61,690	61,830	1768725	EUR
FR0000125486	VINCI	10/11/2015	61,540	61,560	59,580	60,610	2253118	EUR
FR0000125486	VINCI	11/11/2015	60,830	61,740	60,700	61,070	1040337	EUR
FR0000125486	VINCI	12/11/2015	60,850	61,120	59,910	59,930	1223422	EUR
FR0000125486	VINCI	13/11/2015	59,810	60,130	59,170	59,910	1270275	EUR
FR0000125486	VINCI	16/11/2015	59,530	60,310	59,210	59,530	2175925	EUR
FR0000125486	VINCI	17/11/2015	60,320	61,860	60,200	61,830	2277549	EUR
FR0000125486	VINCI	18/11/2015	61,430	61,960	61,050	61,750	1260095	EUR
FR0000125486	VINCI	19/11/2015	62,120	62,520	61,900	62,060	1733379	EUR
FR0000125486	VINCI	20/11/2015	62,280	62,370	61,260	61,490	1728720	EUR
FR0000125486	VINCI	23/11/2015	61,530	61,740	60,730	61,220	1178648	EUR
FR0000125486	VINCI	24/11/2015	61,020	61,020	60,000	60,500	1376391	EUR
FR0000125486	VINCI	25/11/2015	60,600	61,600	60,430	61,200	1391499	EUR
FR0000125486	VINCI	26/11/2015	61,050	62,020	60,860	61,910	941079	EUR
FR0000125486	VINCI	27/11/2015	61,620	62,290	61,500	62,110	825578	EUR
FR0000125486	VINCI	30/11/2015	61,910	62,040	61,520	61,560	1923054	EUR
FR0000125486	VINCI	01/12/2015	61,790	61,940	60,540	60,860	1750732	EUR
FR0000125486	VINCI	02/12/2015	61,100	61,370	60,740	60,990	1391649	EUR
FR0000125486	VINCI	03/12/2015	60,990	61,740	58,580	58,940	2448192	EUR
FR0000125486	VINCI	04/12/2015	58,680	59,340	58,280	59,040	2190898	EUR
FR0000125486	VINCI	07/12/2015	59,570	60,460	59,350	60,210	1521773	EUR
FR0000125486	VINCI	08/12/2015	60,290	60,610	59,420	59,710	1968711	EUR
FR0000125486	VINCI	09/12/2015	60,050	60,350	59,300	59,410	1258603	EUR
FR0000125486	VINCI	10/12/2015	59,310	59,350	58,470	58,600	1276226	EUR
FR0000125486	VINCI	11/12/2015	58,380	58,480	57,250	57,630	1642970	EUR
FR0000125486	VINCI	14/12/2015	57,860	58,420	57,110	57,160	1414916	EUR
FR0000125486	VINCI	15/12/2015	57,770	58,050	57,490	57,680	2419083	EUR
FR0000125486	VINCI	16/12/2015	58,020	58,190	57,680	57,940	1934712	EUR
FR0000125486	VINCI	17/12/2015	58,970	59,460	58,770	59,160	2867356	EUR
FR0000125486	VINCI	18/12/2015	58,420	58,600	57,980	58,400	5627928	EUR
FR0000125486	VINCI	21/12/2015	58,320	59,130	57,900	57,900	1292878	EUR
FR0000125486	VINCI	22/12/2015	58,350	58,580	57,460	58,030	977016	EUR
FR0000125486	VINCI	23/12/2015	58,700	59,160	58,680	59,030	1027893	EUR
FR0000125486	VINCI	24/12/2015	59,240	59,280	58,970	59,280	181173	EUR
FR0000125486	VINCI	28/12/2015	59,200	59,230	58,400	58,460	487039	EUR
FR0000125486	VINCI	29/12/2015	58,940	59,670	58,940	59,500	706051	EUR
FR0000125486	VINCI	30/12/2015	59,290	59,670	59,000	59,480	627230	EUR
FR0000125486	VINCI	31/12/2015	59,060	59,540	59,020	59,140	179885	EUR
FR0000125486	VINCI	04/01/2016	58,760	58,760	57,230	57,730	1723329	EUR
FR0000125486	VINCI	05/01/2016	58,140	58,440	57,400	58,050	1176286	EUR
FR0000125486	VINCI	06/01/2016	57,890	57,890	56,720	57,710	1313092	EUR
FR0000125486	VINCI	07/01/2016	56,340	57,200	55,910	57,050	1997682	EUR
FR0000125486	VINCI	08/01/2016	56,980	57,540	56,690	56,860	1623185	EUR
FR0000125486	VINCI	11/01/2016	57,190	58,700	57,060	58,090	2348417	EUR
FR0000125486	VINCI	12/01/2016	58,210	59,600	57,740	59,040	1881715	EUR
FR0000125486	VINCI	13/01/2016	59,540	60,370	59,250	59,480	1802666	EUR
FR0000125486	VINCI	14/01/2016	58,660	58,720	57,000	58,090	2568151	EUR
FR0000125486	VINCI	15/01/2016	58,150	58,380	56,610	57,400	2808343	EUR
FR0000125486	VINCI	18/01/2016	57,220	58,020	56,950	57,340	1467665	EUR
FR0000125486	VINCI	19/01/2016	58,270	59,220	57,890	59,050	1695579	EUR
FR0000125486	VINCI	20/01/2016	57,900	58,040	56,460	57,210	2183990	EUR
FR0000125486	VINCI	21/01/2016	57,290	58,610	56,900	58,250	2698648	EUR
FR0000125486	VINCI	22/01/2016	59,050	60,640	58,850	60,220	2326912	EUR
FR0000125486	VINCI	25/01/2016	60,780	62,180	60,450	61,630	2307944	EUR
FR0000125486	VINCI	26/01/2016	60,590	61,710	60,380	61,370	1710896	EUR
FR0000125486	VINCI	27/01/2016	61,400	62,610	61,160	62,610	1980004	EUR
FR0000125486	VINCI	28/01/2016	62,160	62,970	61,120	61,840	2099007	EUR
FR0000125486	VINCI	29/01/2016	62,650	62,690	61,870	62,420	2281997	EUR
FR0000125486	VINCI	01/02/2016	63,030	63,640	62,540	63,640	2110747	EUR
FR0000125486	VINCI	02/02/2016	64,000	64,000	62,450	62,840	2059440	EUR
FR0000125486	VINCI	03/02/2016	62,500	62,710	60,440	61,080	2572082	EUR
FR0000125486	VINCI	04/02/2016	61,950	62,260	60,290	60,290	1857727	EUR
FR0000125486	VINCI	05/02/2016	61,600	62,130	60,490	60,750	2695238	EUR
FR0000125486	VINCI	08/02/2016	61,510	61,820	58,890	59,360	3115460	EUR
FR0000125486	VINCI	09/02/2016	59,310	59,690	57,450	59,230	2971974	EUR
FR0000125486	VINCI	10/02/2016	59,590	60,620	59,120	59,840	2384081	EUR
FR0000125486	VINCI	11/02/2016	59,200	59,300	58,090	58,210	2211754	EUR
FR0000125486	VINCI	12/02/2016	58,610	59,040	58,060	58,630	2109268	EUR
FR0000125486	VINCI	15/02/2016	59,730	60,540	59,510	60,360	1764794	EUR
FR0000125486	VINCI	16/02/2016	60,800	61,690	60,420	61,390	1844786	EUR
FR0000125486	VINCI	17/02/2016	61,890	63,300	61,700	63,180	2501776	EUR
FR0000125486	VINCI	18/02/2016	63,200	63,900	62,690	63,660	1912708	EUR
FR0000125486	VINCI	19/02/2016	63,520	63,880	62,030	62,890	1950964	EUR
FR0000125486	VINCI	22/02/2016	63,190	63,950	63,010	63,060	1489647	EUR
FR0000125486	VINCI	23/02/2016	63,000	63,680	62,890	63,060	1412269	EUR
FR0000125486	VINCI	24/02/2016	62,990	63,130	61,710	62,370	1800669	EUR
FR0000125486	VINCI	25/02/2016	63,300	63,980	62,960	63,640	1609827	EUR
FR0000125486	VINCI	26/02/2016	64,000	64,540	63,280	63,410	1826835	EUR
FR0000125486	VINCI	29/02/2016	63,070	63,850	62,440	63,820	1707436	EUR
FR0000125486	VINCI	01/03/2016	63,900	64,070	63,420	64,000	3023425	EUR
FR0000125486	VINCI	02/03/2016	64,500	64,660	62,790	62,960	2509771	EUR
FR0000125486	VINCI	03/03/2016	62,930	63,020	62,360	63,010	1190273	EUR
FR0000125486	VINCI	04/03/2016	63,370	64,030	62,690	63,960	1645984	EUR
FR0000125486	VINCI	07/03/2016	64,000	64,500	63,510	63,700	1205373	EUR
FR0000125486	VINCI	08/03/2016	63,320	63,650	62,540	63,270	1349275	EUR
FR0000125486	VINCI	09/03/2016	63,400	64,300	63,170	63,890	1437025	EUR
FR0000125486	VINCI	10/03/2016	64,140	66,440	63,600	63,600	3070329	EUR
FR0000125486	VINCI	11/03/2016	64,770	65,560	64,550	65,350	1980246	EUR
FR0000125486	VINCI	14/03/2016	65,400	65,830	64,480	64,600	1240803	EUR
FR0000125486	VINCI	15/03/2016	64,220	65,210	64,110	65,160	1361675	EUR
FR0000125486	VINCI	16/03/2016	65,200	65,290	64,620	65,290	1382387	EUR
FR0000125486	VINCI	17/03/2016	65,690	65,930	64,250	65,380	1778763	EUR
FR0000125486	VINCI	18/03/2016	65,880	65,900	64,770	64,770	3488052	EUR
FR0000125486	VINCI	21/03/2016	64,970	65,430	64,480	64,940	1325295	EUR
FR0000125486	VINCI	22/03/2016	64,540	65,100	64,150	65,070	1091539	EUR
FR0000125486	VINCI	23/03/2016	65,330	65,700	65,070	65,440	1334887	EUR
FR0000125486	VINCI	24/03/2016	64,840	65,390	64,650	65,000	1054381	EUR
FR0000125486	VINCI	29/03/2016	65,250	65,770	64,870	65,200	1145950	EUR
FR0000125486	VINCI	30/03/2016	65,720	66,690	65,620	66,290	1593031	EUR
FR0000125486	VINCI	31/03/2016	65,780	65,780	65,160	65,470	1582599	EUR
FR0000125486	VINCI	01/04/2016	64,750	65,320	63,850	65,280	2398022	EUR
FR0000125486	VINCI	04/04/2016	65,000	65,870	64,360	65,450	1351845	EUR
FR0000125486	VINCI	05/04/2016	64,620	64,910	64,300	64,740	1638176	EUR
FR0000125486	VINCI	06/04/2016	64,780	65,210	64,430	65,100	1388967	EUR
FR0000125486	VINCI	07/04/2016	65,070	65,640	64,440	64,850	1368549	EUR
FR0000125486	VINCI	08/04/2016	64,950	65,090	64,370	65,020	1436803	EUR
FR0000125486	VINCI	11/04/2016	64,960	65,080	64,150	64,580	1648736	EUR
FR0000125486	VINCI	12/04/2016	64,500	64,860	64,000	64,750	1611154	EUR
FR0000125486	VINCI	13/04/2016	65,410	65,650	64,430	64,900	2099709	EUR
FR0000125486	VINCI	14/04/2016	65,010	65,840	64,680	65,840	1897501	EUR
FR0000125486	VINCI	15/04/2016	65,800	66,240	65,770	65,950	1825781	EUR
FR0000125486	VINCI	18/04/2016	65,350	66,180	65,320	66,050	1296722	EUR
FR0000125486	VINCI	19/04/2016	66,140	66,500	65,740	66,180	1813213	EUR
FR0000125486	VINCI	20/04/2016	66,080	66,330	65,150	65,560	1673880	EUR
FR0000125486	VINCI	21/04/2016	65,720	66,000	63,820	64,240	2323439	EUR
FR0000125486	VINCI	22/04/2016	64,420	65,240	63,990	65,010	1353267	EUR
FR0000125486	VINCI	25/04/2016	65,020	65,480	64,730	65,480	1093521	EUR
FR0000125486	VINCI	26/04/2016	64,910	65,340	64,470	65,130	1945248	EUR
FR0000125486	VINCI	27/04/2016	65,230	66,020	65,200	65,800	1399014	EUR
FR0000125486	VINCI	28/04/2016	65,650	66,000	64,970	66,000	1443661	EUR
FR0000125486	VINCI	29/04/2016	63,100	65,880	63,100	65,240	3009892	EUR
FR0000125486	VINCI	02/05/2016	65,000	65,360	64,790	64,940	1070542	EUR
FR0000125486	VINCI	03/05/2016	65,000	65,600	64,580	65,500	1890890	EUR
FR0000125486	VINCI	04/05/2016	65,270	65,630	64,250	64,470	1657780	EUR
FR0000125486	VINCI	05/05/2016	64,480	64,860	64,140	64,310	1157250	EUR
FR0000125486	VINCI	06/05/2016	64,160	64,340	63,270	63,750	1509342	EUR
FR0000125486	VINCI	09/05/2016	63,870	64,330	63,720	63,920	1325502	EUR
FR0000125486	VINCI	10/05/2016	64,470	64,720	63,810	64,090	1306247	EUR
FR0000125486	VINCI	11/05/2016	63,930	64,790	63,790	64,560	1664009	EUR
FR0000125486	VINCI	12/05/2016	64,420	65,000	64,040	64,620	1319234	EUR
FR0000125486	VINCI	13/05/2016	64,220	65,460	64,000	65,090	1400021	EUR
FR0000125486	VINCI	16/05/2016	64,650	65,600	64,470	65,520	738135	EUR
FR0000125486	VINCI	17/05/2016	65,550	65,830	64,730	65,130	1509070	EUR
FR0000125486	VINCI	18/05/2016	64,740	65,360	64,590	65,360	1512938	EUR
FR0000125486	VINCI	19/05/2016	65,010	65,380	64,600	65,150	1087076	EUR
FR0000125486	VINCI	20/05/2016	65,490	66,010	65,310	66,010	2293771	EUR
FR0000125486	VINCI	23/05/2016	66,210	66,820	66,170	66,350	1807604	EUR
FR0000125486	VINCI	24/05/2016	66,420	67,930	66,270	67,740	2340123	EUR
FR0000125486	VINCI	25/05/2016	67,970	68,070	67,360	67,410	1688842	EUR
FR0000125486	VINCI	26/05/2016	67,450	68,070	67,450	67,920	1307968	EUR
FR0000125486	VINCI	27/05/2016	67,730	68,180	67,610	68,180	1378466	EUR
FR0000125486	VINCI	30/05/2016	68,100	68,290	67,810	68,150	853502	EUR
FR0000125486	VINCI	31/05/2016	67,560	67,750	67,160	67,590	3237326	EUR
FR0000125486	VINCI	01/06/2016	67,470	67,780	67,020	67,200	1617734	EUR
FR0000125486	VINCI	02/06/2016	67,330	67,630	66,630	66,790	1613686	EUR
FR0000125486	VINCI	03/06/2016	66,900	67,240	66,270	66,690	1498098	EUR
FR0000125486	VINCI	06/06/2016	66,520	67,020	66,170	66,830	1240755	EUR
FR0000125486	VINCI	07/06/2016	67,100	67,470	66,890	66,900	1839903	EUR
FR0000125486	VINCI	08/06/2016	66,620	66,790	66,040	66,150	1665028	EUR
FR0000125486	VINCI	09/06/2016	66,160	66,160	65,520	65,790	1436405	EUR
FR0000125486	VINCI	10/06/2016	65,550	65,550	64,620	64,670	1567479	EUR
FR0000125486	VINCI	13/06/2016	64,140	64,440	63,650	63,650	1964753	EUR
FR0000125486	VINCI	14/06/2016	62,970	63,110	62,180	62,180	2456938	EUR
FR0000125486	VINCI	15/06/2016	62,750	63,330	62,500	62,600	1855638	EUR
FR0000125486	VINCI	16/06/2016	62,000	62,540	61,500	62,330	1835471	EUR
FR0000125486	VINCI	17/06/2016	62,710	63,120	62,500	62,900	2465050	EUR
FR0000125486	VINCI	20/06/2016	64,340	65,240	64,250	64,800	1943891	EUR
FR0000125486	VINCI	21/06/2016	64,950	64,950	64,380	64,730	2087560	EUR
FR0000125486	VINCI	22/06/2016	65,190	65,370	64,420	64,420	1976592	EUR
FR0000125486	VINCI	23/06/2016	64,800	65,370	64,000	64,650	2932191	EUR
FR0000125486	VINCI	24/06/2016	61,130	61,640	58,730	59,990	6320771	EUR
FR0000125486	VINCI	27/06/2016	59,520	60,730	58,290	58,570	3715032	EUR
FR0000125486	VINCI	28/06/2016	59,440	60,510	58,990	60,360	3289602	EUR
FR0000125486	VINCI	29/06/2016	61,090	62,790	60,840	62,520	2424373	EUR
FR0000125486	VINCI	30/06/2016	62,580	63,880	62,020	63,690	2753358	EUR
FR0000125486	VINCI	01/07/2016	64,020	64,930	63,860	64,350	2094620	EUR
FR0000125486	VINCI	04/07/2016	64,720	64,890	63,550	63,560	1103888	EUR
FR0000125486	VINCI	05/07/2016	63,070	63,300	62,400	62,670	1463558	EUR
FR0000125486	VINCI	06/07/2016	62,240	62,730	61,690	62,210	1839953	EUR
FR0000125486	VINCI	07/07/2016	62,620	63,440	62,520	63,130	1698499	EUR
FR0000125486	VINCI	08/07/2016	62,890	63,960	62,670	63,600	1432892	EUR
FR0000125486	VINCI	11/07/2016	64,220	65,480	63,930	65,450	1453256	EUR
FR0000125486	VINCI	12/07/2016	65,500	66,320	65,410	65,760	1481432	EUR
FR0000125486	VINCI	13/07/2016	65,520	66,480	65,520	66,090	1381234	EUR
FR0000125486	VINCI	14/07/2016	66,400	66,670	65,670	66,310	1216754	EUR
FR0000125486	VINCI	15/07/2016	66,180	66,370	65,750	66,270	1011320	EUR
FR0000125486	VINCI	18/07/2016	66,280	66,680	65,610	65,900	965428	EUR
FR0000125486	VINCI	19/07/2016	65,760	66,100	65,320	65,940	1110642	EUR
FR0000125486	VINCI	20/07/2016	66,290	66,610	65,830	66,380	1071802	EUR
FR0000125486	VINCI	21/07/2016	66,410	66,650	65,390	65,970	975250	EUR
FR0000125486	VINCI	22/07/2016	66,020	66,860	65,990	66,550	1053160	EUR
FR0000125486	VINCI	25/07/2016	66,700	67,260	66,540	67,210	939882	EUR
FR0000125486	VINCI	26/07/2016	67,200	67,480	66,970	67,380	1121515	EUR
FR0000125486	VINCI	27/07/2016	67,510	68,050	67,510	67,610	1270824	EUR
FR0000125486	VINCI	28/07/2016	67,330	68,300	66,960	67,080	1326589	EUR
FR0000125486	VINCI	29/07/2016	67,600	67,890	65,840	67,890	1792093	EUR
FR0000125486	VINCI	01/08/2016	68,000	68,080	67,050	67,220	1049597	EUR
FR0000125486	VINCI	02/08/2016	67,230	67,820	67,230	67,370	1425484	EUR
FR0000125486	VINCI	03/08/2016	67,380	67,400	66,500	67,090	1645642	EUR
FR0000125486	VINCI	04/08/2016	67,640	67,870	66,650	67,230	1081728	EUR
FR0000125486	VINCI	05/08/2016	67,350	67,680	66,790	67,040	2327583	EUR
FR0000125486	VINCI	08/08/2016	67,020	67,400	66,510	67,270	1051345	EUR
FR0000125486	VINCI	09/08/2016	67,360	67,680	67,100	67,680	1023160	EUR
FR0000125486	VINCI	10/08/2016	67,440	67,750	67,200	67,710	919423	EUR
FR0000125486	VINCI	11/08/2016	68,000	69,680	67,930	69,680	1811732	EUR
FR0000125486	VINCI	12/08/2016	69,670	69,800	68,900	68,900	1248590	EUR
FR0000125486	VINCI	15/08/2016	68,830	69,280	68,640	68,700	676310	EUR
FR0000125486	VINCI	16/08/2016	68,400	68,430	67,600	67,600	1590266	EUR
FR0000125486	VINCI	17/08/2016	67,550	67,620	66,630	66,990	1435393	EUR
